transaction_id,customer_id,transaction_date,amount
T06800,C0259,2023-10-13,134.98
T06801,C0255,2023-06-08,49.24
T06802,C0405,2024-01-24,45.74
T06803,C0023,2024-02-20,161.76
T06804,C0393,2023-09-29,40.0
T06805,C0246,2024-05-09,94.78
T06806,C0339,2023-07-20,68.34
T06807,C0311,2023-05-30,72.33
T06808,C0366,2024-03-23,70.46
T06809,C0372,2024-03-03,197.66
T06810,C0403,2023-10-23,31.83
T06811,C0318,2024-05-07,139.56
T06812,C0087,2023-10-20,160.14
T06813,C0219,2023-11-30,239.69
T06814,C0423,2023-09-29,70.19
T06815,C0356,2023-02-12,77.0
T06816,C0027,2024-04-12,268.88
T06817,C0430,2023-11-15,71.0
T06818,C0290,2024-05-06,77.52
T06819,C0289,2023-01-15,55.29
T06820,C0348,2023-09-05,27.41
T06821,C0223,2023-06-21,67.56
T06822,C0352,2023-08-06,104.84
T06823,C0178,2023-05-17,112.83
T06824,C0148,2023-11-17,25.49
T06825,C0424,2023-08-15,146.1
T06826,C0227,2023-02-13,75.86
T06827,C0351,2023-01-20,80.16
T06828,C0186,2024-05-07,269.76
T06829,C0415,2023-04-29,50.1
T06830,C0294,2024-03-29,132.55
T06831,C0429,2023-08-22,89.14
T06832,C0041,2024-04-02,115.5
T06833,C0393,2024-01-03,65.57
T06834,C0393,2024-01-14,49.56
T06835,C0191,2024-02-21,84.25
T06836,C0079,2023-12-02,60.24
T06837,C0205,2023-12-22,43.92
T06838,C0384,2023-09-19,162.09
T06839,C0278,2023-03-24,73.45
T06840,C0272,2023-01-31,165.95
T06841,C0032,2023-11-18,73.19
T06842,C0142,2023-10-01,86.03
T06843,C0251,2023-08-22,426.7
T06844,C0294,2023-01-28,251.97
T06845,C0098,2023-09-09,48.78
T06846,C0136,2023-11-20,177.24
T06847,C0277,2023-09-10,62.12
T06848,C0312,2024-03-24,30.54
T06849,C0302,2023-08-27,89.31
T06850,C0043,2024-05-04,308.09
T06851,C0120,2024-01-05,299.63
T06852,C0220,2024-04-08,35.14
T06853,C0046,2024-03-04,135.63
T06854,C0236,2023-11-10,146.78
T06855,C0048,2023-06-24,59.5
T06856,C0198,2023-07-13,105.6
T06857,C0084,2023-06-29,75.23
T06858,C0031,2024-02-24,44.4
T06859,C0161,2024-01-20,132.43
T06860,C0428,2023-10-22,47.86
T06861,C0071,2023-08-03,56.21
T06862,C0008,2024-04-18,40.81
T06863,C0386,2023-07-22,120.28
T06864,C0401,2023-09-07,71.04
T06865,C0052,2023-12-28,68.94
T06866,C0045,2023-09-14,94.58
T06867,C0293,2023-03-16,37.83
T06868,C0426,2023-12-10,196.32
T06869,C0300,2023-07-21,71.93
T06870,C0373,2023-05-22,59.24
T06871,C0038,2023-07-25,35.16
T06872,C0355,2023-07-18,38.79
T06873,C0380,2024-02-11,214.77
T06874,C0231,2023-06-20,70.75
T06875,C0262,2024-02-10,121.06
T06876,C0068,2023-11-12,31.3
T06877,C0179,2023-08-16,102.35
T06878,C0357,2024-02-15,215.87
T06879,C0419,2024-03-15,51.75
T06880,C0186,2024-01-21,89.91
T06881,C0201,2024-02-27,236.28
T06882,C0390,2023-06-28,120.29
T06883,C0013,2024-01-01,29.83
T06884,C0214,2023-10-02,60.7
T06885,C0220,2023-03-03,31.73
T06886,C0286,2023-11-23,173.17
T06887,C0244,2023-07-23,97.9
T06888,C0356,2024-03-26,259.92
T06889,C0258,2024-03-22,26.5
T06890,C0058,2024-01-02,66.25
T06891,C0036,2023-05-13,33.27
T06892,C0328,2023-03-13,57.37
T06893,C0429,2023-03-19,38.25
T06894,C0393,2023-07-08,54.9
T06895,C0382,2023-12-22,153.3
T06896,C0193,2023-03-12,38.14
T06897,C0333,2023-09-20,73.14
T06898,C0050,2023-11-02,215.93
T06899,C0032,2023-02-15,528.12
T06900,C0098,2023-08-12,46.64
T06901,C0043,2023-11-24,230.66
T06902,C0381,2023-09-07,47.72
T06903,C0351,2023-03-17,65.02
T06904,C0334,2023-03-15,182.73
T06905,C0310,2023-05-22,140.7
T06906,C0047,2023-03-14,171.12
T06907,C0270,2023-04-12,145.8
T06908,C0432,2023-04-04,45.1
T06909,C0311,2023-03-10,86.37
T06910,C0413,2023-03-06,61.49
T06911,C0431,2023-07-12,71.17
T06912,C0063,2024-03-16,37.54
T06913,C0019,2023-03-03,53.46
T06914,C0347,2023-01-20,171.21
T06915,C0393,2023-08-29,195.88
T06916,C0101,2023-07-22,95.65
T06917,C0037,2024-02-14,76.73
T06918,C0107,2023-10-27,118.58
T06919,C0092,2023-07-14,95.4
T06920,C0308,2024-03-29,333.63
T06921,C0185,2023-03-03,40.81
T06922,C0216,2023-04-17,69.71
T06923,C0028,2023-05-05,212.8
T06924,C0036,2023-10-28,209.65
T06925,C0372,2023-09-24,76.29
T06926,C0320,2024-03-31,35.86
T06927,C0018,2024-04-21,151.54
T06928,C0345,2023-07-21,90.99
T06929,C0419,2023-06-11,136.27
T06930,C0196,2023-12-10,71.57
T06931,C0078,2023-10-29,42.1
T06932,C0167,2023-04-22,26.82
T06933,C0090,2023-12-03,86.43
T06934,C0264,2023-02-01,38.17
T06935,C0208,2024-04-03,40.54
T06936,C0212,2023-04-08,67.99
T06937,C0271,2024-04-16,68.77
T06938,C0263,2023-09-04,49.06
T06939,C0273,2023-09-18,35.61
T06940,C0342,2023-07-10,242.47
T06941,C0214,2023-01-29,35.59
T06942,C0374,2023-02-17,57.4
T06943,C0064,2024-05-10,52.27
T06944,C0012,2023-09-07,175.93
T06945,C0210,2023-08-14,64.58
T06946,C0312,2023-09-29,34.93
T06947,C0174,2023-06-02,25.77
T06948,C0431,2024-04-29,121.0
T06949,C0256,2023-11-24,119.01
T06950,C0101,2023-10-12,65.57
T06951,C0016,2023-06-29,35.13
T06952,C0197,2023-10-29,59.85
T06953,C0258,2023-06-02,91.85
T06954,C0384,2023-08-22,116.29
T06955,C0244,2023-01-23,31.11
T06956,C0348,2024-02-22,85.95
T06957,C0249,2024-03-26,49.24
T06958,C0105,2023-04-04,97.03
T06959,C0182,2024-01-05,103.34
T06960,C0155,2023-09-02,206.1
T06961,C0287,2023-10-17,64.62
T06962,C0169,2023-06-09,82.85
T06963,C0420,2024-01-08,48.42
T06964,C0047,2023-10-12,50.32
T06965,C0043,2023-01-09,28.53
T06966,C0321,2024-03-25,50.27
T06967,C0306,2023-07-04,29.95
T06968,C0221,2023-10-22,274.14
T06969,C0001,2023-05-15,98.41
T06970,C0200,2023-04-20,39.26
T06971,C0144,2023-03-10,34.31
T06972,C0378,2023-05-16,59.67
T06973,C0028,2023-04-06,52.57
T06974,C0342,2023-04-29,49.56
T06975,C0338,2024-01-09,72.36
T06976,C0278,2023-10-01,208.03
T06977,C0041,2023-12-24,87.96
T06978,C0332,2024-01-01,80.24
T06979,C0147,2023-12-04,148.2
T06980,C0345,2023-06-26,25.3
T06981,C0178,2023-12-27,41.49
T06982,C0315,2023-08-25,76.42
T06983,C0325,2023-09-29,116.64
T06984,C0418,2023-10-04,74.77
T06985,C0167,2023-05-18,38.41
T06986,C0123,2023-12-28,224.43
T06987,C0074,2023-05-12,54.89
T06988,C0239,2023-02-13,141.41
T06989,C0249,2023-05-03,191.52
T06990,C0263,2023-05-16,56.9
T06991,C0252,2024-01-02,164.98
T06992,C0357,2024-01-08,118.04
T06993,C0111,2023-05-06,200.98
T06994,C0180,2024-03-14,46.71
T06995,C0188,2023-10-02,225.83
T06996,C0308,2024-05-09,30.07
T06997,C0207,2023-03-05,143.37
T06998,C0234,2023-10-23,67.91
T06999,C0024,2023-08-20,39.69
T07000,C0026,2023-02-20,31.2
T07001,C0381,2023-05-17,62.02
T07002,C0218,2023-06-07,61.99
T07003,C0346,2023-02-25,44.6
T07004,C0378,2023-03-22,43.2
T07005,C0010,2023-08-20,63.25
T07006,C0017,2024-03-03,64.59
T07007,C0245,2024-03-18,68.8
T07008,C0206,2024-02-03,177.3
T07009,C0258,2024-03-27,95.86
T07010,C0112,2023-11-22,26.55
T07011,C0205,2023-05-08,79.91
T07012,C0027,2023-05-06,132.8
T07013,C0071,2023-11-13,29.36
T07014,C0176,2023-03-21,66.19
T07015,C0202,2024-04-18,70.0
T07016,C0248,2024-01-12,255.97
T07017,C0118,2023-12-23,73.42
T07018,C0009,2024-02-11,128.94
T07019,C0086,2023-11-29,52.06
T07020,C0023,2023-06-24,138.32
T07021,C0240,2023-05-25,54.22
T07022,C0073,2024-03-16,67.16
T07023,C0027,2023-05-06,73.97
T07024,C0349,2023-07-01,220.65
T07025,C0081,2023-08-07,29.12
T07026,C0084,2024-03-11,41.44
T07027,C0199,2023-10-05,116.75
T07028,C0043,2024-04-29,89.63
T07029,C0263,2023-03-24,46.73
T07030,C0092,2024-02-27,50.6
T07031,C0339,2024-04-27,59.33
T07032,C0084,2023-05-21,69.89
T07033,C0300,2023-11-30,152.79
T07034,C0423,2024-05-10,26.04
T07035,C0296,2023-04-05,196.22
T07036,C0135,2023-12-31,64.96
T07037,C0281,2023-07-13,44.65
T07038,C0059,2023-04-20,78.26
T07039,C0397,2023-02-21,105.84
T07040,C0359,2023-04-13,28.43
T07041,C0342,2023-04-11,119.35
T07042,C0241,2023-05-22,132.27
T07043,C0368,2023-07-20,38.63
T07044,C0342,2024-04-02,38.78
T07045,C0098,2023-11-15,42.09
T07046,C0062,2023-07-18,144.45
T07047,C0264,2023-10-11,48.81
T07048,C0113,2024-05-08,144.2
T07049,C0429,2023-08-05,83.33
T07050,C0146,2023-02-15,134.31
T07051,C0216,2023-01-28,85.5
T07052,C0256,2023-01-02,55.68
T07053,C0316,2024-01-18,206.19
T07054,C0316,2023-01-17,119.22
T07055,C0362,2023-11-11,74.63
T07056,C0258,2024-03-11,101.09
T07057,C0194,2024-01-23,96.75
T07058,C0347,2023-03-18,58.25
T07059,C0014,2024-04-10,66.34
T07060,C0304,2024-01-22,53.73
T07061,C0103,2024-01-06,597.84
T07062,C0245,2023-06-14,90.07
T07063,C0245,2023-04-07,32.24
T07064,C0312,2023-04-15,79.91
T07065,C0268,2023-01-24,28.84
T07066,C0224,2023-07-19,50.54
T07067,C0220,2023-02-04,69.29
T07068,C0311,2023-01-02,82.31
T07069,C0412,2023-10-16,305.3
T07070,C0366,2023-11-28,327.23
T07071,C0217,2023-12-08,32.74
T07072,C0004,2024-04-05,82.94
T07073,C0036,2023-05-18,152.42
T07074,C0178,2023-12-03,45.36
T07075,C0387,2023-03-03,129.14
T07076,C0257,2023-10-26,183.16
T07077,C0017,2023-07-16,106.46
T07078,C0199,2024-01-12,54.78
T07079,C0318,2023-02-28,217.43
T07080,C0048,2023-09-22,186.25
T07081,C0062,2023-11-29,119.36
T07082,C0069,2023-07-07,58.9
T07083,C0147,2023-03-04,142.73
T07084,C0359,2023-11-04,53.5
T07085,C0366,2023-10-06,46.87
T07086,C0162,2023-01-30,79.27
T07087,C0227,2023-06-20,464.14
T07088,C0433,2024-03-27,147.35
T07089,C0431,2023-01-21,123.14
T07090,C0347,2023-10-26,70.11
T07091,C0230,2023-07-20,53.04
T07092,C0370,2023-05-15,170.29
T07093,C0178,2023-09-29,87.9
T07094,C0345,2023-01-23,150.85
T07095,C0410,2024-03-17,75.17
T07096,C0056,2023-03-28,130.17
T07097,C0078,2023-01-31,176.72
T07098,C0270,2023-05-01,62.24
T07099,C0206,2023-03-10,26.02
T07100,C0281,2023-05-14,47.07
T07101,C0228,2024-01-06,209.81
T07102,C0388,2024-03-24,112.25
T07103,C0239,2023-11-11,125.23
T07104,C0288,2024-05-10,54.51
T07105,C0082,2024-02-16,115.62
T07106,C0334,2023-05-26,102.94
T07107,C0250,2024-04-16,39.74
T07108,C0193,2023-11-29,284.79
T07109,C0106,2024-04-25,57.77
T07110,C0189,2024-01-29,54.96
T07111,C0276,2023-09-20,59.55
T07112,C0074,2023-10-20,32.22
T07113,C0010,2024-04-24,98.55
T07114,C0123,2024-03-04,45.45
T07115,C0216,2023-03-27,146.96
T07116,C0290,2023-01-16,62.58
T07117,C0411,2023-08-04,71.01
T07118,C0040,2023-04-26,102.97
T07119,C0193,2023-04-28,132.62
T07120,C0127,2023-09-27,44.71
T07121,C0289,2024-01-30,279.26
T07122,C0071,2024-04-11,98.03
T07123,C0137,2023-12-09,25.42
T07124,C0144,2023-06-11,65.29
T07125,C0389,2023-07-07,68.06
T07126,C0354,2023-04-14,149.23
T07127,C0380,2023-05-21,52.3
T07128,C0407,2023-06-16,55.17
T07129,C0299,2023-10-27,30.48
T07130,C0370,2023-01-28,50.01
T07131,C0345,2024-02-28,119.66
T07132,C0435,2023-09-29,100.54
T07133,C0269,2023-02-19,31.37
T07134,C0384,2024-01-06,34.14
T07135,C0408,2023-06-05,60.48
T07136,C0139,2023-11-20,127.12
T07137,C0052,2023-12-14,159.2
T07138,C0017,2023-05-01,26.1
T07139,C0165,2024-03-19,54.93
T07140,C0013,2023-05-20,66.41
T07141,C0190,2023-01-16,206.55
T07142,C0340,2023-11-05,77.2
T07143,C0353,2024-03-13,48.57
T07144,C0362,2023-02-18,62.08
T07145,C0352,2023-06-13,68.01
T07146,C0264,2023-03-03,108.15
T07147,C0312,2023-12-06,28.15
T07148,C0221,2023-06-03,62.0
T07149,C0104,2023-11-08,103.0
T07150,C0339,2024-01-11,49.98
T07151,C0198,2023-12-12,92.19
T07152,C0300,2023-05-30,58.15
T07153,C0359,2024-01-11,131.64
T07154,C0368,2023-03-14,29.69
T07155,C0169,2023-03-10,212.54
T07156,C0149,2024-04-09,39.12
T07157,C0249,2023-06-26,37.95
T07158,C0256,2023-12-20,162.75
T07159,C0042,2023-01-02,177.6
T07160,C0202,2023-11-05,32.32
T07161,C0244,2023-04-29,204.54
T07162,C0157,2023-01-07,48.94
T07163,C0401,2023-09-12,97.3
T07164,C0286,2024-04-28,30.33
T07165,C0282,2024-04-05,60.93
T07166,C0437,2024-02-08,69.94
T07167,C0381,2024-04-22,93.69
T07168,C0238,2024-02-18,80.88
T07169,C0019,2023-03-16,71.42
T07170,C0053,2023-12-17,265.74
T07171,C0085,2023-07-14,40.34
T07172,C0273,2023-07-06,37.9
T07173,C0430,2024-03-25,118.73
T07174,C0360,2024-05-10,30.81
T07175,C0213,2023-01-03,74.46
T07176,C0437,2023-07-03,74.63
T07177,C0361,2023-12-01,52.83
T07178,C0104,2023-09-30,224.92
T07179,C0192,2024-01-03,49.9
T07180,C0429,2023-02-21,50.52
T07181,C0177,2023-09-20,45.02
T07182,C0147,2024-01-03,36.82
T07183,C0380,2023-05-13,58.94
T07184,C0081,2024-04-26,110.67
T07185,C0193,2023-08-13,126.66
T07186,C0037,2023-11-06,150.92
T07187,C0377,2023-03-02,41.51
T07188,C0326,2023-12-31,27.72
T07189,C0154,2023-01-16,300.73
T07190,C0130,2023-08-17,26.08
T07191,C0059,2023-07-14,267.7
T07192,C0224,2023-09-08,157.38
T07193,C0249,2024-03-18,207.35
T07194,C0240,2023-10-30,61.73
T07195,C0374,2023-02-17,41.47
T07196,C0389,2023-08-23,94.94
T07197,C0293,2023-05-01,126.39
T07198,C0287,2024-05-13,35.52
T07199,C0204,2023-11-16,144.82
T07200,C0099,2023-02-19,42.55
T07201,C0350,2024-04-13,75.75
T07202,C0176,2023-02-10,170.6
T07203,C0262,2024-03-31,41.12
T07204,C0271,2023-01-22,45.77
T07205,C0143,2024-01-06,29.86
T07206,C0189,2023-07-01,36.89
T07207,C0272,2023-01-05,36.88
T07208,C0020,2023-05-25,42.06
T07209,C0333,2023-12-23,50.29
T07210,C0300,2023-03-19,151.55
T07211,C0426,2023-08-19,210.56
T07212,C0046,2023-10-24,64.1
T07213,C0095,2023-12-14,35.29
T07214,C0418,2024-04-23,44.0
T07215,C0064,2023-07-28,124.94
T07216,C0413,2023-06-12,109.86
T07217,C0131,2023-06-17,281.32
T07218,C0009,2023-10-05,26.09
T07219,C0203,2023-08-25,129.2
T07220,C0409,2023-06-25,77.86
T07221,C0298,2023-02-22,199.74
T07222,C0174,2023-12-15,89.38
T07223,C0073,2023-01-10,69.38
T07224,C0084,2023-05-26,107.21
T07225,C0059,2023-08-15,159.47
T07226,C0021,2023-08-24,49.9
T07227,C0406,2024-04-08,33.53
T07228,C0157,2023-08-30,67.56
T07229,C0319,2023-11-01,43.11
T07230,C0329,2023-03-12,67.1
T07231,C0061,2023-06-07,378.69
T07232,C0064,2023-01-19,89.02
T07233,C0325,2023-02-24,113.71
T07234,C0168,2024-03-19,109.97
T07235,C0203,2023-08-03,153.9
T07236,C0129,2024-03-31,241.35
T07237,C0245,2023-07-28,105.65
T07238,C0106,2023-01-21,73.48
T07239,C0321,2023-10-09,53.69
T07240,C0122,2023-09-06,58.5
T07241,C0318,2023-01-28,55.54
T07242,C0182,2024-02-27,54.42
T07243,C0103,2024-02-21,113.97
T07244,C0316,2023-10-23,91.45
T07245,C0302,2023-07-30,41.92
T07246,C0261,2023-10-12,287.06
T07247,C0113,2023-01-20,66.86
T07248,C0406,2023-01-20,87.62
T07249,C0437,2023-11-26,115.95
T07250,C0070,2024-01-31,96.33
T07251,C0160,2023-04-30,52.94
T07252,C0240,2023-04-07,144.85
T07253,C0011,2023-04-30,33.75
T07254,C0138,2023-01-25,88.12
T07255,C0167,2023-06-02,48.94
T07256,C0247,2023-09-02,96.74
T07257,C0354,2023-09-17,43.44
T07258,C0031,2023-01-04,135.95
T07259,C0012,2024-01-28,44.36
T07260,C0243,2023-05-23,190.81
T07261,C0108,2023-10-09,173.3
T07262,C0336,2023-12-01,58.75
T07263,C0422,2023-12-12,61.56
T07264,C0323,2023-08-08,115.67
T07265,C0194,2023-11-23,32.1
T07266,C0308,2023-06-09,31.33
T07267,C0133,2023-03-17,35.99
T07268,C0395,2023-04-09,87.0
T07269,C0281,2023-06-29,37.1
T07270,C0291,2023-05-07,49.39
T07271,C0163,2023-02-01,103.08
T07272,C0278,2023-09-22,26.18
T07273,C0421,2023-11-30,39.91
T07274,C0203,2023-01-13,224.37
T07275,C0096,2024-03-15,106.7
T07276,C0223,2024-01-15,52.35
T07277,C0237,2024-03-03,28.48
T07278,C0117,2024-04-25,91.15
T07279,C0192,2023-12-18,43.91
T07280,C0276,2023-12-05,266.75
T07281,C0106,2024-02-18,112.11
T07282,C0004,2024-02-04,299.08
T07283,C0018,2024-01-31,166.74
T07284,C0307,2023-07-21,74.48
T07285,C0020,2024-03-25,108.05
T07286,C0122,2023-01-18,150.39
T07287,C0137,2024-02-01,89.74
T07288,C0080,2023-04-03,29.76
T07289,C0154,2023-10-07,72.68
T07290,C0358,2023-12-24,35.49
T07291,C0025,2024-01-31,119.1
T07292,C0169,2023-11-12,110.61
T07293,C0059,2023-03-01,396.16
T07294,C0301,2024-04-21,99.33
T07295,C0041,2023-08-02,145.76
T07296,C0038,2023-04-10,48.43
T07297,C0117,2023-01-01,56.17
T07298,C0275,2023-02-12,211.69
T07299,C0270,2023-11-07,130.55
T07300,C0127,2023-06-17,104.87
T07301,C0405,2023-07-11,46.98
T07302,C0399,2023-02-03,114.94
T07303,C0003,2023-02-03,188.37
T07304,C0293,2023-06-25,44.68
T07305,C0373,2024-02-21,116.84
T07306,C0430,2023-07-15,62.53
T07307,C0016,2024-04-30,34.48
T07308,C0398,2023-06-07,133.12
T07309,C0265,2023-09-02,38.72
T07310,C0239,2024-05-14,46.87
T07311,C0263,2024-01-01,139.57
T07312,C0398,2023-12-06,126.65
T07313,C0134,2023-12-12,47.0
T07314,C0213,2023-12-01,237.22
T07315,C0015,2023-03-12,43.18
T07316,C0436,2023-11-23,404.12
T07317,C0328,2023-04-24,125.43
T07318,C0418,2023-10-12,62.38
T07319,C0360,2024-02-11,35.47
T07320,C0129,2024-02-22,53.98
T07321,C0352,2024-04-12,41.15
T07322,C0122,2023-05-23,97.93
T07323,C0241,2023-04-07,58.1
T07324,C0115,2023-11-05,51.22
T07325,C0197,2024-02-05,131.14
T07326,C0222,2023-11-16,44.66
T07327,C0214,2023-07-31,91.3
T07328,C0404,2023-11-13,41.23
T07329,C0080,2023-07-04,119.09
T07330,C0263,2023-07-24,98.59
T07331,C0135,2023-12-30,145.02
T07332,C0306,2023-08-04,30.32
T07333,C0242,2023-09-03,42.69
T07334,C0386,2023-08-27,37.58
T07335,C0303,2023-10-20,40.86
T07336,C0270,2024-01-26,33.15
T07337,C0287,2023-01-08,86.93
T07338,C0050,2024-04-15,92.5
T07339,C0189,2023-03-19,164.1
T07340,C0297,2023-11-20,65.56
T07341,C0014,2023-10-04,82.01
T07342,C0389,2024-03-20,380.87
T07343,C0232,2024-05-08,81.92
T07344,C0261,2023-07-21,88.92
T07345,C0192,2023-08-02,437.58
T07346,C0413,2023-04-04,410.33
T07347,C0203,2024-04-22,66.38
T07348,C0261,2024-04-08,100.58
T07349,C0113,2023-03-16,74.16
T07350,C0374,2024-04-14,120.66
T07351,C0352,2023-06-06,234.02
T07352,C0036,2023-06-02,52.79
T07353,C0079,2024-03-17,153.14
T07354,C0275,2023-05-22,104.78
T07355,C0278,2023-03-19,49.66
T07356,C0162,2023-11-18,144.7
T07357,C0312,2023-07-01,66.78
T07358,C0017,2024-04-05,34.62
T07359,C0204,2023-07-14,401.74
T07360,C0017,2023-06-07,66.59
T07361,C0202,2023-05-26,83.49
T07362,C0210,2023-02-23,148.75
T07363,C0402,2023-12-22,268.08
T07364,C0429,2023-10-04,179.7
T07365,C0078,2023-11-05,80.84
T07366,C0056,2023-03-24,84.17
T07367,C0080,2024-02-04,49.73
T07368,C0306,2023-06-05,71.6
T07369,C0058,2023-01-04,245.08
T07370,C0018,2024-05-13,122.36
T07371,C0208,2023-11-07,25.9
T07372,C0135,2023-09-28,34.29
T07373,C0332,2023-03-05,218.09
T07374,C0010,2024-03-24,166.65
T07375,C0069,2023-04-22,74.94
T07376,C0341,2023-08-27,96.97
T07377,C0387,2023-05-24,50.65
T07378,C0083,2024-01-09,143.07
T07379,C0109,2023-01-20,94.35
T07380,C0044,2023-03-05,114.02
T07381,C0398,2023-10-16,60.24
T07382,C0132,2023-03-22,67.22
T07383,C0018,2023-07-16,42.46
T07384,C0093,2024-01-17,246.81
T07385,C0436,2023-03-10,244.69
T07386,C0294,2023-07-05,152.68
T07387,C0148,2023-06-16,230.65
T07388,C0172,2023-07-24,107.1
T07389,C0051,2024-05-06,45.06
T07390,C0019,2023-06-13,132.1
T07391,C0120,2023-04-04,54.51
T07392,C0324,2023-09-06,68.55
T07393,C0225,2023-03-09,49.05
T07394,C0066,2023-12-09,66.32
T07395,C0141,2023-01-21,110.3
T07396,C0189,2023-11-15,33.79
T07397,C0158,2023-03-26,33.34
T07398,C0098,2024-01-25,111.35
T07399,C0158,2023-01-24,138.42
T07400,C0435,2023-04-21,85.13
T07401,C0246,2024-03-12,40.03
T07402,C0344,2023-12-17,67.26
T07403,C0432,2023-03-24,131.47
T07404,C0236,2023-12-24,111.81
T07405,C0033,2024-04-04,33.73
T07406,C0361,2023-03-19,285.89
T07407,C0241,2024-03-09,43.96
T07408,C0330,2024-01-15,43.67
T07409,C0338,2023-05-20,71.19
T07410,C0275,2024-03-15,54.73
T07411,C0071,2024-01-11,335.07
T07412,C0313,2023-09-28,30.97
T07413,C0403,2023-12-05,52.44
T07414,C0216,2024-04-20,61.18
T07415,C0079,2024-02-28,76.01
T07416,C0169,2023-06-18,26.24
T07417,C0298,2023-07-16,31.45
T07418,C0180,2024-03-28,47.36
T07419,C0116,2023-09-19,85.56
T07420,C0260,2023-08-03,134.5
T07421,C0260,2023-03-08,112.0
T07422,C0005,2023-08-17,87.78
T07423,C0297,2023-06-10,62.97
T07424,C0108,2024-03-02,178.42
T07425,C0343,2023-05-02,71.18
T07426,C0360,2023-05-29,51.67
T07427,C0117,2023-12-06,99.43
T07428,C0357,2023-07-12,113.35
T07429,C0331,2023-08-19,63.12
T07430,C0331,2023-04-21,27.14
T07431,C0013,2023-05-25,32.41
T07432,C0142,2023-08-09,165.12
T07433,C0188,2024-01-27,29.37
T07434,C0281,2023-03-05,92.24
T07435,C0115,2023-05-06,40.22
T07436,C0428,2023-08-06,44.5
T07437,C0236,2023-10-11,48.95
T07438,C0338,2023-12-20,27.93
T07439,C0010,2024-04-18,39.63
T07440,C0199,2024-02-01,103.84
T07441,C0252,2023-08-24,76.79
T07442,C0050,2024-04-29,144.71
T07443,C0428,2023-01-13,29.74
T07444,C0142,2024-02-26,189.8
T07445,C0271,2023-06-02,446.98
T07446,C0016,2023-08-27,26.19
T07447,C0002,2023-07-09,282.31
T07448,C0158,2023-05-31,45.18
T07449,C0030,2023-03-27,113.46
T07450,C0082,2023-01-21,50.95
T07451,C0031,2023-07-01,80.33
T07452,C0236,2023-11-15,78.57
T07453,C0333,2023-06-07,58.6
T07454,C0148,2024-04-03,119.82
T07455,C0177,2024-03-27,93.65
T07456,C0370,2024-04-25,78.24
T07457,C0035,2024-01-02,329.89
T07458,C0023,2023-03-17,236.02
T07459,C0106,2023-11-25,258.31
T07460,C0097,2024-02-20,184.85
T07461,C0230,2023-07-22,47.09
T07462,C0227,2023-08-17,57.31
T07463,C0371,2023-06-01,44.71
T07464,C0100,2023-09-20,346.11
T07465,C0055,2023-03-13,37.42
T07466,C0195,2023-08-13,59.24
T07467,C0008,2024-04-17,41.65
T07468,C0424,2024-01-20,43.97
T07469,C0315,2023-05-11,46.29
T07470,C0128,2023-12-26,101.56
T07471,C0032,2023-01-28,30.93
T07472,C0093,2023-10-26,88.74
T07473,C0007,2023-04-07,153.31
T07474,C0258,2023-02-15,134.1
T07475,C0341,2023-01-01,37.29
T07476,C0390,2023-06-15,209.65
T07477,C0220,2023-09-02,135.26
T07478,C0240,2023-08-07,25.4
T07479,C0106,2023-04-12,125.28
T07480,C0036,2023-10-18,125.29
T07481,C0416,2024-04-02,76.51
T07482,C0045,2023-07-23,28.53
T07483,C0298,2023-07-21,90.05
T07484,C0309,2023-02-23,133.85
T07485,C0366,2024-04-26,48.69
T07486,C0009,2023-10-07,107.49
T07487,C0087,2024-02-16,57.76
T07488,C0370,2023-10-05,88.97
T07489,C0331,2024-05-07,61.41
T07490,C0177,2023-01-16,52.15
T07491,C0130,2023-01-13,170.3
T07492,C0195,2023-12-22,130.13
T07493,C0011,2023-12-22,56.79
T07494,C0306,2023-11-14,67.77
T07495,C0419,2024-03-02,113.25
T07496,C0122,2023-03-28,149.98
T07497,C0399,2023-03-19,111.48
T07498,C0235,2024-02-20,83.39
T07499,C0331,2023-03-08,256.57
T07500,C0031,2023-12-13,136.59
T07501,C0348,2023-07-30,34.21
T07502,C0412,2023-08-02,86.26
T07503,C0224,2023-07-04,64.52
T07504,C0153,2024-03-24,143.83
T07505,C0212,2024-03-28,28.43
T07506,C0092,2024-03-08,64.66
T07507,C0409,2023-02-02,53.73
T07508,C0331,2023-04-25,36.42
T07509,C0348,2023-10-02,60.71
T07510,C0129,2024-02-24,108.79
T07511,C0197,2024-05-13,58.67
T07512,C0042,2023-07-17,90.06
T07513,C0366,2024-01-15,92.39
T07514,C0418,2023-05-23,91.34
T07515,C0228,2023-08-16,81.55
T07516,C0194,2023-04-30,34.33
T07517,C0018,2023-12-19,43.49
T07518,C0333,2023-01-24,145.73
T07519,C0243,2023-01-27,77.34
T07520,C0389,2024-03-08,116.83
T07521,C0276,2023-03-16,88.28
T07522,C0127,2023-08-29,27.96
T07523,C0075,2023-01-23,144.3
T07524,C0062,2023-06-10,29.99
T07525,C0288,2023-02-10,240.08
T07526,C0186,2023-08-26,43.19
T07527,C0178,2023-08-27,78.87
T07528,C0166,2023-02-25,29.93
T07529,C0183,2024-02-17,193.99
T07530,C0028,2024-02-19,318.18
T07531,C0330,2024-03-24,36.86
T07532,C0247,2023-04-08,51.3
T07533,C0337,2023-05-26,26.2
T07534,C0022,2024-04-10,140.97
